index,symbol,trade_date,volume,price,volatility,spx_beta,market_cap,avg_market_size,primary_route,industry_group
826,BOMN US,2019-01-03,24926.5,25.65,74.1056,0.788269747441,565.93,245.586917,NASDAQ,Advertising
827,BOM US,2019-01-03,22.0,11.4,37.152,-0.185033332706,0.81,871.42271975,ARCA,
828,BOND US,2019-01-03,216538.0,102.86,2.3616,-0.0282928923556,1993.43,374.853999,ARCA,
829,BOOM US,2019-01-03,70059.5,35.76,54.3808,0.987477424736,532.77,168.50560025,NASDAQ,Oil&Gas Services
830,BOON US,2019-01-03,1247.5,19.3228,24.7808,0.245527631751,3.86,797.2725555,ARCA,
831,BOOT US,2019-01-03,570994.5,17.57,65.0816,1.62375239981,497.76,236.621095,NYSE,Retail
832,BORN US,2019-01-03,29549.0,0.6402,82.5152,0.382285732598,16.47,4225.78549875,NYSE,Beverages
833,BOSC US,2019-01-03,15339.5,2.2,76.7808,0.234782365845,7.82,581.21054225,NASDAQ,Software
834,BOSS US,2019-01-03,1351.5,16.3099,25.3184,-0.00273586086595,4.08,496.81267525,BATS,
835,BOTJ US,2019-01-03,2291.0,13.4,50.8032,-0.0250835945243,58.67,338.510359,NASDAQ,Banks
836,BOTZ US,2019-01-03,1248875.0,16.82,21.9648,0.89265825481,1304.39,1409.465679,NASDAQ,
837,BOUT US,2019-01-03,12651.5,17.2501,28.1408,0.344468127949,9.49,514.4948925,ARCA,
838,BOXL US,2019-01-03,60913.5,1.3,138.3744,0.825830536556,13.22,904.64310325,NASDAQ,Software
839,BOX US,2019-01-03,2227311.5,18.38,53.5808,1.51136496824,2789.88,476.8872295,NYSE,Software
840,BPFH US,2019-01-03,339547.0,10.77,33.184,0.871744359694,908.74,365.79996375,NASDAQ,Banks
841,BPI US,2019-01-03,118829.0,7.5,49.8688,0.72418088605,203.57,327.31306775,NYSE,Commercial Services
842,BPL US,2019-01-03,1633842.0,29.81,42.624,0.850147526296,4580.73,262.63499825,NYSE,Pipelines
843,BPMC US,2019-01-03,216016.0,51.18,65.2096,1.12067134144,2249.38,158.78352175,NASDAQ,Biotechnology
844,BPMP US,2019-01-03,230902.5,16.02,54.2464,0.781501484319,1678.11,286.95615825,NYSE,Pipelines
845,BPMX US,2019-01-03,2704866.0,0.1125,118.8416,0.639012875179,23.94,2834.252706,AMEX,Pharmaceuticals
846,BPOP US,2019-01-03,476527.0,47.98,31.5648,0.860511770985,4814.91,161.750306,NASDAQ,Banks
847,BPRN US,2019-01-03,13795.5,27.98,45.9072,0.192963629135,186.09,303.99488825,NASDAQ,Banks
848,BPR US,2019-01-03,2187180.5,16.09,24.4992,0.608621846215,2048.67,943.95749325,NASDAQ,REITS
849,BPTH US,2019-01-03,125514.5,0.19,186.1376,0.0449792041024,2.58,2125.14281625,NASDAQ,Pharmaceuticals
850,BPT US,2019-01-03,567228.5,21.56,75.2384,1.3076840368,461.38,386.68958175,NYSE,Oil&Gas
851,BP US,2019-01-03,8118070.5,38.59,22.7264,0.743284803488,130310.28,1851.3175305,NYSE,Oil&Gas
852,BPY US,2019-01-03,1560904.0,16.15,24.4992,0.591428425771,15662.82,812.3632685,NASDAQ,Real Estate
853,BQH US,2019-01-03,2405.5,12.67,15.2448,-0.00418062949519,35.48,311.08863925,NYSE,
854,BRAC US,2019-01-03,25964.5,10.05,7.8912,0.00331743429107,177.83,11998.8515837,NASDAQ,Holding Companies-Divers
855,BRC US,2019-01-03,359387.0,43.42,29.8816,0.600190302129,2278.49,171.6160265,NYSE,Electronics
856,BREW US,2019-01-03,56428.0,14.4,37.472,0.672203344147,279.1,150.591507,NASDAQ,Beverages
857,BRFS US,2019-01-03,1294170.5,5.89,35.2768,0.703074430582,4785.47,4123.62279025,NYSE,Food
858,BRF US,2019-01-03,30222.5,20.93,22.4064,0.338892124345,92.09,567.77034875,ARCA,
859,BRG US,2019-01-03,282704.0,9.17,42.432,0.545214751403,217.82,386.2157455,AMEX,REITS
860,BRID US,2019-01-03,892.5,19.0,56.64,-0.126129146567,172.46,348.79549075,NASDAQ,Food
861,BRK/A US,2019-01-03,475.5,304057.0,27.1552,0.950424274319,499294.4,1.24824875,NYSE,Insurance
862,BRK/B US,2019-01-03,5149955.0,202.8,26.8352,1.02218144719,499294.4,187.48950375,NYSE,Insurance
863,BRKL US,2019-01-03,486676.0,14.06,32.4672,0.817899155314,1131.68,324.8677305,NASDAQ,Savings&Loans
864,BRKR US,2019-01-03,667644.5,29.3,36.5312,0.975117870076,4587.44,205.863559,NASDAQ,Healthcare-Products
865,BRKS US,2019-01-03,531071.5,26.1,53.2544,1.36974528276,1878.03,174.091108,NASDAQ,Semiconductors
866,BRN US,2019-01-03,3805.5,1.48,97.5552,0.280090065209,12.25,1269.5841135,AMEX,Oil&Gas
867,BRO US,2019-01-03,1148262.5,27.07,21.7088,0.710373554014,7558.22,499.48972725,NYSE,Insurance
868,BRPA US,2019-01-03,5175.0,10.16,2.6944,0.0066499788684,91.8,828.5890565,NASDAQ,Holding Companies-Divers
869,BRQS US,2019-01-03,478.5,3.14,111.5456,0.191768541552,101.07,561.17850975,NASDAQ,Software
870,BRSS US,2019-01-03,90843.0,25.4,40.5056,0.922162244811,563.86,185.404038,NYSE,Metal Fabricate/Hardware
871,BRS US,2019-01-03,714338.0,2.77,109.8304,1.63609166642,99.16,1288.43746825,NYSE,Oil&Gas Services
872,BRT US,2019-01-03,33534.5,11.59,51.2,0.508274770097,182.59,319.44567925,NYSE,REITS
873,BR US,2019-01-03,658548.5,95.08,32.32,1.02303812437,11100.64,145.405971,NYSE,Software
874,BRX US,2019-01-03,2518110.0,14.13,27.52,0.619461939027,4320.22,1312.59416275,NYSE,REITS
875,BRY US,2019-01-03,344822.0,8.99,74.5984,1.08201387796,734.04,309.78992825,NASDAQ,Oil&Gas
876,BRZU US,2019-01-03,1697499.5,29.77,80.64,2.29706201143,402.01,2398.31988575,ARCA,
877,BSAC US,2019-01-03,241609.5,29.96,21.3952,0.447627609503,14114.61,243.38976725,NYSE,Banks
878,BSAE US,2019-01-03,1616.0,24.9383,3.3152,-0.00769856770616,9.98,1968.581177,ARCA,
879,BSBE US,2019-01-03,340.0,24.9628,2.6816,-0.0070857301126,9.99,1493.7947195,ARCA,
880,BSBR US,2019-01-03,719588.0,12.16,34.528,0.791755035902,45195.01,1233.17111725,NYSE,Banks
881,BSCE US,2019-01-03,200.0,24.79,2.9312,-0.00328193060763,9.92,1674.99257425,ARCA,
882,BSCJ US,2019-01-03,595759.0,21.07,1.6896,0.00162953878615,1336.89,3577.7189565,ARCA,
883,BSCK US,2019-01-03,509978.0,21.07,1.7984,-0.00661346497061,1526.52,2386.82430075,ARCA,
884,BSCL US,2019-01-03,420931.5,20.74,2.2656,-0.00100883360273,1179.07,2288.25604325,ARCA,
885,BSCM US,2019-01-03,267499.5,20.59,3.0272,0.00165109505372,945.08,1248.0664,ARCA,
886,BSCN US,2019-01-03,153287.5,20.2,4.6272,-0.0172663503451,499.95,1957.1870305,ARCA,
887,BSCO US,2019-01-03,76571.5,19.99,6.7328,-0.0236669248717,332.83,785.33655025,ARCA,
888,BSCP US,2019-01-03,33405.0,19.7,4.3648,-0.00299930882563,150.71,1433.534126,ARCA,
889,BSCQ US,2019-01-03,18771.0,18.61,5.6896,-0.034782331997,64.2,1067.92311475,ARCA,
890,BSCR US,2019-01-03,7130.5,18.8644,3.8144,0.00884705104146,39.62,1552.3100185,ARCA,
891,BSCS US,2019-01-03,10993.0,19.7404,4.4544,-0.0333080106364,8.88,1258.99790675,ARCA,
892,BSD US,2019-01-03,39338.5,12.14,9.5296,0.0327890006507,88.72,715.06783475,NYSE,
893,BSET US,2019-01-03,18803.5,20.93,68.192,0.291396672871,222.66,231.77878575,NASDAQ,Retail
894,BSE US,2019-01-03,15063.0,12.22,13.0112,-0.0360817579934,79.67,572.23166925,NYSE,
895,BSGM US,2019-01-03,41755.0,4.33,114.6304,-0.122558924992,72.16,1229.04089075,NASDAQ,Healthcare-Products
896,BSIG US,2019-01-03,614012.5,11.16,39.8784,0.863349906723,1186.72,348.3399125,NYSE,Diversified Finan Serv
897,BSJJ US,2019-01-03,534748.5,23.67,3.7568,0.083278185719,1098.29,1390.02523525,ARCA,
898,BSJK US,2019-01-03,451613.5,23.43,5.3376,0.112686086586,932.51,904.1447345,ARCA,
899,BSJL US,2019-01-03,184274.0,23.66,6.6112,0.0825224590281,513.42,659.9577015,ARCA,
900,BSJM US,2019-01-03,108148.5,23.25,7.904,0.101302288976,290.62,502.264251,ARCA,
901,BSJN US,2019-01-03,32905.0,24.56,7.0144,0.0948650550585,125.26,1212.38253375,ARCA,
902,BSJO US,2019-01-03,16380.5,23.35,9.5616,0.0978871593447,53.71,488.52730175,ARCA,
903,BSJP US,2019-01-03,14678.0,22.3773,8.1216,0.0275511417742,29.09,1161.46196,ARCA,
904,BSJQ US,2019-01-03,5480.0,23.4607,8.0896,0.0743002724504,4.69,1402.352883,ARCA,
905,BSL US,2019-01-03,185795.0,15.63,21.3952,0.0554838596731,238.66,475.2077485,NYSE,
906,BSM US,2019-01-03,239102.5,15.5,29.9072,0.469873468817,3174.31,280.66531025,NYSE,Oil&Gas
907,BSMX US,2019-01-03,638946.5,6.23,35.5072,0.434775171685,8456.59,1976.888188,NYSE,Banks
908,BSQR US,2019-01-03,44329.0,1.89,84.6464,-0.00632449362574,24.09,3869.811535,NASDAQ,Software
909,BSRR US,2019-01-03,20462.5,24.37,62.8352,0.57090613145,372.45,215.8410845,NASDAQ,Banks
910,BSTC US,2019-01-03,27658.5,59.99,82.4384,0.267511694528,436.62,186.3474155,NASDAQ,Pharmaceuticals
911,BSTI US,2019-01-03,972432.5,4.33,61.472,0.806078332047,1621.65,1442.8230845,NYSE,Transportation
912,BST US,2019-01-03,190454.0,27.93,36.9088,0.897021637999,626.25,242.5346595,NYSE,
913,BSVN US,2019-01-03,25628.5,13.35,121.8048,0.427574656109,136.0,257.74664975,NASDAQ,Banks
914,BSV US,2019-01-03,3093608.5,78.64,1.1008,-0.0230709808426,27973.23,7060.8750835,ARCA,
915,BSX US,2019-01-03,5924012.5,34.46,32.8384,1.08721160854,47685.77,424.5043915,NYSE,Healthcare-Products
916,BTAI US,2019-01-03,49115.0,3.59,133.2224,0.270353061845,56.17,579.36341025,NASDAQ,Pharmaceuticals
917,BTAL US,2019-01-03,61919.0,21.9003,27.1168,-0.0879550999334,33.95,887.7343445,ARCA,
918,BTA US,2019-01-03,95506.0,10.87,16.7872,-0.0178845439124,145.9,673.826565,NYSE,
919,BTEC US,2019-01-03,1022.5,27.05,47.4176,0.00766636244534,43.28,705.143804,NASDAQ,
920,BTE US,2019-01-03,2741571.0,1.8,74.3488,1.63302946013,997.27,33132.5795835,NYSE,Oil&Gas
921,BTG US,2019-01-03,4985390.5,2.91,38.2208,0.0338300847643,2879.76,41778.461669,AMEX,Mining
922,BTI US,2019-01-03,3844003.0,31.54,25.4848,0.593204878487,72345.52,625.33837975,NYSE,Agriculture
923,BTN US,2019-01-03,15822.0,1.39,146.624,0.0482642234356,20.08,1783.1504975,AMEX,Electronics
924,BTO US,2019-01-03,251459.5,29.04,34.9056,0.740339352545,538.07,306.6594295,NYSE,
925,BTT US,2019-01-03,408226.0,20.8,8.6272,-0.00409625257439,1466.52,796.551207,NYSE,
926,BT US,2019-01-03,859119.5,15.22,20.8064,0.566946809196,30204.98,1714.79907975,NYSE,Telecommunications
927,BTU US,2019-01-03,471714.0,31.15,36.5056,0.779117440522,3566.67,227.28915975,NYSE,Coal
928,BTX US,2019-01-03,693409.0,1.04,110.5536,0.838727672513,132.04,963.0629685,AMEX,Biotechnology
929,BTZ US,2019-01-03,783436.5,11.28,11.424,0.0357153181361,1180.07,1853.5069965,NYSE,
930,BUD US,2019-01-03,2008741.0,65.91,23.0848,0.673683285376,133088.24,326.0145105,NYSE,Beverages
931,BUI US,2019-01-03,59666.5,19.64,30.816,0.153041493556,333.49,346.64683325,NYSE,
932,BURG US,2019-01-03,38189.5,1.33,105.184,0.110221667672,4.94,1545.001569,NASDAQ,Retail
933,BURL US,2019-01-03,629113.5,160.16,37.8624,0.907681178439,10796.05,138.8312515,NYSE,Retail
934,B US,2019-01-03,134631.0,54.27,39.9424,1.11316607063,2784.43,140.712346,NYSE,Aerospace/Defense
935,BUSE US,2019-01-03,104909.5,24.9,30.2208,0.832690952734,1216.63,157.776099,NASDAQ,Banks
936,BUY US,2019-01-03,160.0,19.007,19.0208,0.0446198475245,1.9,3252.609767,ARCA,
937,BUZ US,2019-01-03,3567.5,31.5035,32.7488,0.215834955212,9.45,146.10104075,ARCA,
938,BVAL US,2019-01-03,300.0,14.2521,13.92,0.0213206128717,5.7,999.570919,ARCA,
939,BVN US,2019-01-03,1440368.0,16.28,35.4496,0.190548396586,4142.7,565.60029825,NYSE,Mining
940,BVSN US,2019-01-03,8421.0,1.11,127.2768,0.150824741916,5.55,1181.725773,NASDAQ,Internet
941,BV US,2019-01-03,539849.0,10.67,53.2224,1.07756150179,1114.69,383.92464875,NYSE,Commercial Services
942,BVXV US,2019-01-03,10537.0,4.86,47.3024,-0.258776715662,31.76,630.78525775,NASDAQ,Pharmaceuticals
943,BWA US,2019-01-03,1338305.0,35.13,40.0704,1.27353709703,7316.62,268.00873575,NYSE,Auto Parts&Equipment
944,BWB US,2019-01-03,149763.0,10.49,71.6352,0.429045929766,315.38,526.12333525,NASDAQ,Banks
945,BWEN US,2019-01-03,32521.5,1.495,122.144,0.023065812766,23.35,1416.87807025,NASDAQ,Building Materials
946,BWFG US,2019-01-03,38079.5,28.73,42.8032,0.0949009093249,225.31,253.144699,NASDAQ,Banks
947,BWG US,2019-01-03,88305.0,10.42,13.7088,0.0365302246057,218.71,620.65201975,NYSE,
948,BWL/A US,2019-01-03,171.0,15.75,39.5136,0.0538233297563,81.29,196.4421835,AMEX,Leisure Time
949,BWMCU US,2019-01-03,5048.0,9.92,6.8416,-0.00774850191425,200.88,2667.09617425,NASDAQ,Holding Companies-Divers
950,BW US,2019-01-03,1591282.5,0.4607,143.392,1.15732730146,77.73,3217.9226725,NYSE,Machinery-Constr&Mining
951,BWXT US,2019-01-03,877576.5,38.9,38.5664,1.00387384157,3840.45,187.21382075,NYSE,Machinery-Constr&Mining
952,BWX US,2019-01-03,882820.0,27.6,3.9936,-0.00100449055124,1156.44,1796.2963235,ARCA,
953,BWZ US,2019-01-03,37999.0,30.61,6.3552,-0.0188204163946,293.86,978.63549,ARCA,
954,BXC US,2019-01-03,198694.0,25.52,74.624,1.24786277433,237.18,178.7530885,NYSE,Distribution/Wholesale
955,BXE US,2019-01-03,114483.0,0.5161,81.4208,0.065908375604,41.76,3770.79799525,NYSE,Oil&Gas
956,BXG US,2019-01-03,89035.5,12.97,79.1936,1.19108541043,969.31,229.2426145,NYSE,Lodging
957,BXMT US,2019-01-03,1236382.0,31.54,20.0064,0.510430423988,3839.76,327.6020625,NYSE,REITS
958,BXMX US,2019-01-03,613556.5,12.21,23.0912,0.645624340287,1266.4,973.95432075,NYSE,
959,BXP US,2019-01-03,573819.5,109.15,24.7296,0.630486210358,16857.18,138.13828675,NYSE,REITS
960,BXS US,2019-01-03,526579.5,26.61,32.8064,0.99737266847,2735.94,319.63380525,NYSE,Banks
961,BX US,2019-01-03,6329281.5,30.07,36.9792,1.02498394415,37046.52,489.91215025,NYSE,Private Equity
962,BYD US,2019-01-03,1516413.0,21.27,52.1408,1.59298739193,2386.62,271.15300925,NYSE,Lodging
963,BYFC US,2019-01-03,26027.5,1.16,146.7456,-0.459966594574,31.81,1172.3639845,NASDAQ,Savings&Loans
964,BYLD US,2019-01-03,11544.0,23.635,4.4032,0.050172621659,28.36,1822.09031725,ARCA,
965,BYM US,2019-01-03,130540.5,12.72,9.056,0.0219366192409,335.89,888.5773965,NYSE,
966,BYSI US,2019-01-03,4936.0,18.54,69.7984,0.054043791667,429.66,256.91506775,NASDAQ,Pharmaceuticals
967,BY US,2019-01-03,100473.5,16.8,39.7888,0.659269056167,610.04,196.9052225,NYSE,Banks
968,BZF US,2019-01-03,600.0,16.6131,29.6,0.0507271261644,12.46,465.07828,ARCA,
969,BZH US,2019-01-03,422015.5,10.05,61.4336,1.49699291847,331.17,329.63849575,NYSE,Home Builders
970,BZM US,2019-01-03,5504.0,13.34,32.8128,-0.00894694353412,27.76,810.643921,NYSE,
971,BZQ US,2019-01-03,54715.0,31.24,55.584,-1.42373528292,27.64,275.46196175,ARCA,
972,BZUN US,2019-01-03,1189342.5,29.79,60.096,1.17540702642,1700.37,229.1678865,NASDAQ,Internet
973,CAAP US,2019-01-03,113186.5,6.53,73.024,0.857550651064,1044.95,296.300571,NYSE,Commercial Services
974,CAAS US,2019-01-03,66210.0,2.6,96.8448,-0.338619018259,82.27,546.64896675,NASDAQ,Auto Parts&Equipment
975,CABO US,2019-01-03,38337.0,803.24,34.016,0.644496261175,4581.3,119.8376445,NYSE,Media
976,CACC US,2019-01-03,110904.5,389.23,39.7248,0.862449172234,7515.83,127.08894125,NASDAQ,Diversified Finan Serv
977,CACG US,2019-01-03,62486.5,26.92,27.6032,0.402529396513,78.07,1768.23023575,NASDAQ,
978,CACI US,2019-01-03,219257.5,141.93,31.9552,0.896003281341,3526.81,126.62254525,NYSE,Computers
979,CAC US,2019-01-03,26072.0,36.35,48.4352,0.625628378651,566.51,234.134828,NASDAQ,Banks
980,CADC US,2019-01-03,16879.0,2.88,134.9824,0.55344699932,16.08,1405.024539,NASDAQ,Building Materials
981,CADE US,2019-01-03,1692179.0,16.85,39.5328,0.948660360344,1409.08,339.9220135,NYSE,Banks
982,CAE US,2019-01-03,186589.5,18.57,21.984,0.424364488138,4940.01,705.10489525,NYSE,Aerospace/Defense
983,CAF US,2019-01-03,147873.5,18.18,18.8672,0.29737281656,397.81,675.633296,NYSE,
984,CAG US,2019-01-03,10266010.5,21.33,42.0928,0.834829517427,10357.77,942.943522,NYSE,Food
985,CAH US,2019-01-03,3035771.0,45.07,32.6208,1.01613630909,13428.22,275.563815,NYSE,Pharmaceuticals
986,CAI US,2019-01-03,84430.0,23.54,54.5536,1.13144499422,454.47,154.48312175,NYSE,Commercial Services
987,CAJ US,2019-01-03,554293.0,27.54,14.912,0.535325177889,36731.85,472.06970325,NYSE,Office/Business Equip
988,CAKE US,2019-01-03,637754.5,43.12,30.144,0.548011772048,1954.86,190.82589475,NASDAQ,Retail
989,CALA US,2019-01-03,215686.0,4.23,75.6864,1.13103350739,161.27,419.72970325,NASDAQ,Biotechnology
990,CALF US,2019-01-03,13788.0,23.49,28.3712,0.521079907368,35.24,1450.187366,BATS,
991,CALM US,2019-01-03,206538.0,42.42,29.8496,0.511998448375,2062.81,162.3301395,NASDAQ,Food
992,CAL US,2019-01-03,216652.5,28.43,41.0432,0.957253107953,1219.01,169.12625,NYSE,Retail
993,CALX US,2019-01-03,255735.0,9.59,41.3632,0.743607589552,509.52,335.275099,NYSE,Telecommunications
994,CAMP US,2019-01-03,438434.0,13.42,44.5504,0.978306402645,459.76,286.39646625,NASDAQ,Telecommunications
995,CAMT US,2019-01-03,101687.0,6.98,45.4144,0.951059496019,254.31,275.266565,NASDAQ,Electronics
996,CANE US,2019-01-03,19265.5,6.9,18.7072,-0.0503902559157,10.52,1507.10506825,ARCA,
997,CANF US,2019-01-03,93790.0,1.28,85.7728,0.221054934453,25.83,1249.94428825,AMEX,Pharmaceuticals
998,CANG US,2019-01-03,2473.0,7.52,41.6448,0.122595099373,1138.57,228.59904725,NYSE,Commercial Services
999,CAPE US,2019-01-03,16894.5,112.8634,28.0512,0.458911076274,133.39,850.52936025,ARCA,
1000,CAPL US,2019-01-03,116256.0,14.73,43.0592,0.444460864694,507.36,299.7107335,NYSE,Oil&Gas Services
1001,CAPR US,2019-01-03,207005.5,0.495,137.3632,0.320802817273,15.38,2909.22804875,NASDAQ,Biotechnology
1002,CARA US,2019-01-03,526496.0,14.56,57.376,1.36492278678,574.34,219.33794375,NASDAQ,Biotechnology
1003,CARB US,2019-01-03,353310.0,25.39,44.2112,1.01205989676,877.43,170.74925625,NASDAQ,Computers
1004,CARG US,2019-01-03,516884.5,32.94,56.5888,1.32025043528,3625.97,184.1710225,NASDAQ,Internet
1005,CARO US,2019-01-03,110297.5,29.9,41.9264,0.716115132926,674.85,178.63397225,NASDAQ,Banks
1006,CARS US,2019-01-03,733533.5,22.04,40.0576,0.954393922152,1511.24,246.19920625,NYSE,Internet
1007,CART US,2019-01-03,1930.0,7.68,65.8688,0.0218418493328,54.97,2651.9159395,NASDAQ,Banks
1008,CAR US,2019-01-03,1165757.5,22.71,53.4784,1.4377147641,1756.53,219.30170575,NASDAQ,Commercial Services
1009,CARV US,2019-01-03,3895.5,3.15,103.7184,0.239212160129,11.65,457.6126975,NASDAQ,Savings&Loans
1010,CARZ US,2019-01-03,7546.5,31.03,17.6896,0.196803245121,21.72,475.19761675,NASDAQ,
1011,CASA US,2019-01-03,245797.0,13.05,54.2272,1.35985299546,1080.21,207.890383,NASDAQ,Telecommunications
1012,CASH US,2019-01-03,205587.0,19.7,42.6176,0.838944855631,776.56,186.94545675,NASDAQ,Banks
1013,CASI US,2019-01-03,634578.0,3.95,95.9936,1.18812697747,376.38,917.167596,NASDAQ,Biotechnology
1014,CASM US,2019-01-03,39231.5,1.67,112.4352,-0.386610200869,48.19,1957.38662675,NASDAQ,Healthcare-Products
1015,CASS US,2019-01-03,48686.0,52.95,50.9248,0.663777320641,780.87,240.161164,NASDAQ,Commercial Services
1016,CASY US,2019-01-03,217618.0,126.26,30.0096,0.710068463939,4621.81,137.22347125,NASDAQ,Retail
1017,CATB US,2019-01-03,79550.15,4.43,119.616,0.366722362021,31.47,926.114154,NASDAQ,Pharmaceuticals
1018,CATC US,2019-01-03,3632.0,84.0,98.8096,0.142329637815,344.86,228.232922,NASDAQ,Banks
1019,CATH US,2019-01-03,13107.5,30.57,24.4928,0.491349641649,145.21,235.860993,NASDAQ,
1020,CATM US,2019-01-03,295292.0,25.52,57.5488,1.16722994643,1176.66,164.02212525,NASDAQ,Commercial Services
1021,CATO US,2019-01-03,173272.0,14.3,52.3136,0.853942028184,351.9,182.4224855,NYSE,Retail
1022,CATS US,2019-01-03,54307.0,9.46,106.912,0.597121811548,152.65,272.038298,NASDAQ,Healthcare-Services
1023,CAT US,2019-01-03,3967858.5,126.38,37.0048,1.31760786816,74577.69,164.08386375,NYSE,Machinery-Constr&Mining
1024,CATY US,2019-01-03,367099.5,33.92,31.5456,0.906382838523,2750.09,152.3059415,NASDAQ,Banks
1025,CAW US,2019-01-03,2126.0,2.25,63.776,-0.113836939517,16.78,1315.53900975,AMEX,Cosmetics/Personal Care
1026,CBAN US,2019-01-03,2898.0,14.65,77.9328,0.0616358369513,123.72,617.501707,NASDAQ,Banks
1027,CBAT US,2019-01-03,17992.5,0.42,175.2576,-0.20640561707,11.19,1899.6773575,NASDAQ,Auto Parts&Equipment
1028,CBAY US,2019-01-03,537190.5,8.26,66.208,1.25063355976,490.97,336.099733,NASDAQ,Biotechnology
1029,CBB US,2019-01-03,511708.0,7.9,62.7264,1.10863910576,396.31,382.356621,NYSE,Telecommunications
1030,CBD US,2019-01-03,454334.0,21.79,29.6256,0.646045690391,5814.55,430.56777525,NYSE,Food
1031,CBFV US,2019-01-03,9781.5,24.5,61.5296,0.34601694804,132.65,260.4374025,NASDAQ,Banks
1032,CBH US,2019-01-03,163648.0,8.25,29.472,0.307925784943,150.62,796.1169275,NYSE,
1033,CBIO US,2019-01-03,260551.0,8.25,84.6912,1.37889974879,98.57,233.4722475,NASDAQ,Pharmaceuticals
1034,CBK US,2019-01-03,409552.0,0.502,146.5024,-0.0965791512909,19.3,1840.67192625,NYSE,Retail
1035,CBLI US,2019-01-03,18717.5,1.24,131.1488,0.296954285024,14.01,831.98965075,NASDAQ,Biotechnology
1036,CBLK US,2019-01-03,1049186.0,13.37,58.9504,1.10781097174,908.05,403.13313375,NASDAQ,Computers
1037,CBL US,2019-01-03,3341956.5,2.03,76.3392,1.24621586908,350.52,7325.01359475,NYSE,REITS
1038,CBMB US,2019-01-03,18703.0,12.75,44.5184,0.0238703354027,53.96,480.3597035,NASDAQ,Banks
1039,CBMG US,2019-01-03,132259.0,18.68,82.8352,0.822791326802,343.65,333.3310935,NASDAQ,Healthcare-Services
1040,CBM US,2019-01-03,306113.5,38.64,41.2224,0.986787191772,1296.76,161.42537025,NYSE,Biotechnology
1041,CBND US,2019-01-03,66056.0,30.71,5.5488,0.00297807048846,42.99,245.83651325,ARCA,
1042,CBNK US,2019-01-03,30739.0,10.94,110.6752,0.0889028088625,148.16,422.361896,NASDAQ,Banks
1043,CBOE US,2019-01-03,485637.5,95.89,34.6688,0.756371035853,10759.04,171.797885,BATS,Diversified Finan Serv
1044,CBON US,2019-01-03,106.0,22.485,2.6752,-0.000965233666923,4.5,776.65788875,ARCA,
1045,CBPO US,2019-01-03,169713.0,73.95,42.1952,0.633973290405,2910.77,184.975857,NASDAQ,Pharmaceuticals
1046,CBPX US,2019-01-03,187648.0,26.08,34.8416,0.906358658836,960.84,193.5756955,NYSE,Building Materials
1047,CBRE US,2019-01-03,2163118.5,39.93,31.8208,1.05952254655,13611.35,315.6357415,NYSE,Real Estate
1048,CBRL US,2019-01-03,340813.5,160.68,25.6448,0.447152277447,3861.84,152.7639645,NASDAQ,Retail
1049,CBS/A US,2019-01-03,6889.5,45.45,31.584,0.530758108545,17078.51,201.68431025,NYSE,Media
1050,CBSH US,2019-01-03,474866.5,56.39,26.1248,0.786472814875,6289.68,153.06040925,NASDAQ,Banks
1051,CBS US,2019-01-03,3344577.0,45.66,32.8576,0.975094218187,17083.01,239.21589575,NYSE,Media
1052,CBT US,2019-01-03,327881.0,43.46,40.1792,1.19114529882,2608.86,161.14179225,NYSE,Chemicals
1053,CBTX US,2019-01-03,110289.0,29.91,54.4832,0.64639398209,776.51,269.27825975,NASDAQ,Banks
1054,CB US,2019-01-03,1525784.5,127.29,24.384,0.800195247245,58655.92,137.36777675,NYSE,Insurance
1055,CBU US,2019-01-03,203916.0,59.17,32.2304,0.849293779938,3028.7,160.8811,NYSE,Banks
1056,CBZ US,2019-01-03,162059.5,19.87,28.6912,0.610515770742,1102.62,293.9786575,NYSE,Commercial Services
1057,CCA US,2019-01-03,11347.0,10.2,10.3168,-0.00550139045497,28.42,750.09466275,AMEX,
1058,CCBG US,2019-01-03,24049.5,23.39,66.2464,0.304704219216,399.0,261.41690325,NASDAQ,Banks
1059,CCB US,2019-01-03,16435.0,15.0,97.3184,0.110934287779,183.73,308.5423055,NASDAQ,Banks
1060,CCCL US,2019-01-03,78367.0,1.89,151.2128,0.280239865571,10.69,1053.1511025,NASDAQ,Building Materials
1061,CCC US,2019-01-03,5866.0,9.58,4.8448,-0.0203813097949,826.27,1798.978329,NYSE,Holding Companies-Divers
1062,CCC/U US,2019-01-03,1225.0,10.04,8.256,-0.00933749249511,826.27,926.57720625,NYSE,Holding Companies-Divers
1063,CCD US,2019-01-03,140151.0,16.92,26.4448,0.352429562552,413.15,586.1922475,NASDAQ,
1064,CCEP US,2019-01-03,934622.5,44.94,18.5664,0.488125471496,21858.08,290.340508,NYSE,Beverages
1065,CCF US,2019-01-03,15746.0,99.4,63.6224,0.58179725315,934.63,148.25925275,AMEX,Miscellaneous Manufactur
1066,CCH US,2019-01-03,373.5,9.65,8.0128,0.00202228251822,529.54,350.76503325,NYSE,Holding Companies-Divers
1067,CCH/U US,2019-01-03,200.0,10.08,5.248,0.00448427096811,529.54,606.72505,NYSE,Holding Companies-Divers
1068,CCIH US,2019-01-03,154017.5,1.09,107.808,-0.220812267411,29.04,1775.5282505,NASDAQ,Internet
